feat,ret,n_days,n_obs,ic_mean,ic_std,ir,hit_rate,ic_p5,ic_p95,pillar,verdict
risk_regime_composite,fwd_ret_5,461,862799,0.013243732036549953,0.05190937348083337,0.2551318027646774,0.5878524945770065,-0.06930106579994467,0.09882876595007646,risk,WEAK
risk_drawdown,fwd_ret_5,481,901239,0.0118601232137428,0.12123289515881547,0.09782925004146772,0.5488565488565489,-0.1867410932954009,0.21354792105573878,risk,WEAK
risk_vol_term_structure,fwd_ret_5,479,899347,-0.014487393224399089,0.05577197879822306,-0.2597611477407481,0.5762004175365344,-0.10953076793432352,0.06454617214705254,risk,WEAK
risk_volatility_regime,fwd_ret_5,480,899347,-0.062169730185544454,0.06892709871321417,-0.9019635433113878,0.81875,-0.17237295611331646,0.05347230348127416,risk,STRONG
risk_market_ret_20d,fwd_ret_5,0,917705,,,,,,,risk,INVALID
risk_market_breadth,fwd_ret_5,0,917705,,,,,,,risk,INVALID
sent_polarity_20d,fwd_ret_1,503,945607,0.008154232473837604,0.046779251878355674,0.17431301584390005,0.5745526838966203,-0.06638705832011424,0.08286565838155789,sent,WEAK
sent_news_mean_5d,fwd_ret_1,488,945607,0.003878590556415107,0.03499272563183174,0.1108399099065001,0.5409836065573771,-0.051406557060250546,0.05870619118850851,sent,REJECT
sent_polarity_5d,fwd_ret_1,488,945607,0.0037264326327774632,0.0368411800855986,0.10114856864300457,0.4979508196721312,-0.05052865889138986,0.06440495102508907,sent,REJECT
sent_pos_neg_spread_5d,fwd_ret_1,488,945607,0.0029929046226133517,0.035131395564848844,0.08519173731908161,0.5286885245901639,-0.05007570703006394,0.059663375656253466,sent,REJECT
sent_polarity_1d,fwd_ret_1,483,945607,0.001392521887083449,0.029007935475265208,0.048004860196646515,0.525879917184265,-0.045691978928373136,0.05031250673966287,sent,REJECT
sent_forum_mean_5d,fwd_ret_1,488,945607,0.0005341774197214984,0.03270174199692576,0.016334830718550578,0.5122950819672131,-0.04626569293709229,0.053516358639459874,sent,REJECT
sent_extreme_ratio_5d,fwd_ret_1,488,945607,-0.0032191092351767426,0.03818478814691301,-0.08430344625172385,0.5348360655737705,-0.06482131313047967,0.056056823368227274,sent,REJECT
sent_pos_ratio_5d,fwd_ret_1,488,945607,-0.004245911900108605,0.03713085703314968,-0.11434995686520083,0.5655737704918032,-0.06426604618541684,0.05388067100314757,sent,REJECT
sent_neg_ratio_5d,fwd_ret_1,488,945607,-0.006144120491251986,0.04218074372288667,-0.1456617391958946,0.5778688524590164,-0.07650487883080467,0.05988105113425733,sent,WEAK
sent_reversal_5d,fwd_ret_1,489,945607,-0.00661267651733502,0.047619761150540445,-0.1388641261015643,0.558282208588957,-0.08791354015582081,0.07103364272415169,sent,WEAK
sent_volatility_5d,fwd_ret_1,487,945607,-0.007351573807091479,0.04581130605016459,-0.16047509754559958,0.5749486652977412,-0.08292091081790388,0.0666143884510531,sent,WEAK
sent_polarity_20d,fwd_ret_20,484,908906,0.021498661060364663,0.04334204871506122,0.49602318528367,0.6652892561983471,-0.04904752778942194,0.08976188613327185,sent,STRONG
sent_polarity_5d,fwd_ret_20,484,908906,0.014466292995270509,0.03304846575174089,0.4377296393708827,0.6590909090909091,-0.03759380380992957,0.07209639942702711,sent,WEAK
sent_news_mean_5d,fwd_ret_20,484,908906,0.01142942108700998,0.03223306443858823,0.3545868593656612,0.6384297520661157,-0.04107023613389625,0.06283897968795238,sent,WEAK
sent_pos_neg_spread_5d,fwd_ret_20,484,908906,0.010409104842459974,0.031879579933894966,0.3265132371268424,0.621900826446281,-0.040569455320676094,0.06274025462013574,sent,WEAK
sent_polarity_1d,fwd_ret_20,483,908906,0.0077754883176487785,0.0270443049728313,0.2875092676798325,0.6086956521739131,-0.036769898080971204,0.051127849644170074,sent,WEAK
sent_forum_mean_5d,fwd_ret_20,484,908906,0.006430758045083419,0.028116589454679604,0.22871757100728698,0.5929752066115702,-0.03786302786608709,0.052387728787055214,sent,WEAK
sent_extreme_ratio_5d,fwd_ret_20,484,908906,-0.0061245760624978746,0.030860611178752655,-0.19845932496355123,0.5619834710743802,-0.05953317484438992,0.042454591653166195,sent,WEAK
sent_pos_ratio_5d,fwd_ret_20,484,908906,-0.008124680494012883,0.03475957940985154,-0.23373932112970822,0.621900826446281,-0.06586080080098447,0.050966870273299575,sent,WEAK
sent_neg_ratio_5d,fwd_ret_20,484,908906,-0.014677281636237775,0.036796458397462144,-0.39887756255504386,0.640495867768595,-0.07625684125385042,0.044920041252268,sent,WEAK
sent_volatility_5d,fwd_ret_20,483,908906,-0.01710140935522765,0.0387628325359452,-0.44118059069520593,0.6645962732919255,-0.08429910803330629,0.04349075221352619,sent,STRONG
sent_reversal_5d,fwd_ret_20,484,908906,-0.01956716133972269,0.03901466687198627,-0.5015334721151371,0.6859504132231405,-0.08563399416063741,0.042777248399254855,sent,STRONG
sent_polarity_20d,fwd_ret_5,499,937852,0.013099967523293937,0.04678963959904238,0.2799758159189165,0.6132264529058116,-0.06375561254180673,0.08588735641801344,sent,WEAK
sent_forum_mean_5d,fwd_ret_5,488,937852,0.004492755033357607,0.03196359513257684,0.14055850146777307,0.555327868852459,-0.04817415956260434,0.05711169832640617,sent,REJECT
sent_polarity_5d,fwd_ret_5,488,937852,0.004025466276531066,0.0372317584076426,0.10811915549239155,0.5430327868852459,-0.05591288824809611,0.06510701690773668,sent,REJECT
sent_news_mean_5d,fwd_ret_5,488,937852,0.0029260264786207337,0.03497071156415039,0.08367077327703845,0.5307377049180327,-0.05499903083873909,0.060880989716594294,sent,REJECT
sent_polarity_1d,fwd_ret_5,483,937852,0.0023807026687687966,0.03058288138043103,0.0778442893968823,0.5300207039337475,-0.04880555134120326,0.0505279973140111,sent,REJECT
sent_pos_neg_spread_5d,fwd_ret_5,488,937852,0.0011856141322803444,0.03496448224254192,0.03390910021363869,0.5184426229508197,-0.056830853237259324,0.058670076143504564,sent,REJECT
sent_extreme_ratio_5d,fwd_ret_5,488,937852,-0.0004381164448236231,0.03726945630984995,-0.011755375264431567,0.48360655737704916,-0.06478953165203583,0.05653921943395657,sent,REJECT
sent_neg_ratio_5d,fwd_ret_5,488,937852,-0.004493413262371068,0.042645995474332656,-0.10536542088870968,0.5245901639344263,-0.07395415579626466,0.0657292660302928,sent,REJECT
sent_pos_ratio_5d,fwd_ret_5,488,937852,-0.006083383089166083,0.03865610217499807,-0.15737187007697542,0.5409836065573771,-0.06815222449976016,0.0546482271306273,sent,WEAK
sent_volatility_5d,fwd_ret_5,487,937852,-0.006231011898279666,0.0455990060519237,-0.13664797629984296,0.5420944558521561,-0.08117415652441654,0.07214260798471414,sent,WEAK
sent_reversal_5d,fwd_ret_5,489,937852,-0.008137934461137315,0.04683170018099998,-0.1737697847758033,0.5664621676891616,-0.08365568062769078,0.0718525822711256,sent,WEAK
trend_bb_lower_20,fwd_ret_1,485,907948,0.000610306105969111,0.10460845842400861,0.005834194625977206,0.5278350515463918,-0.17329903124975385,0.16014949019104427,trend,REJECT
trend_ma_20,fwd_ret_1,495,928250,-0.0007842717584850055,0.10879741121756165,-0.0072085516530967925,0.4767676767676768,-0.18249545992032093,0.16824905741450807,trend,REJECT
trend_ma_60,fwd_ret_1,475,889720,-0.0011715393821185194,0.1079108175005244,-0.010856551819865754,0.48,-0.1814361202291128,0.16726894961239583,trend,REJECT
trend_ema_26,fwd_ret_1,504,945607,-0.0016133019663223363,0.1076457226731451,-0.014987144182411762,0.4781746031746032,-0.18147022342038324,0.16688013284936057,trend,REJECT
trend_ma_10,fwd_ret_1,500,937892,-0.0018052409274802149,0.10844099197734985,-0.01664721886588124,0.48,-0.18443163516381028,0.16543422857377413,trend,REJECT
trend_ema_12,fwd_ret_1,504,945607,-0.002064568698320532,0.10788959601881205,-0.019135938723512744,0.4781746031746032,-0.1840624980368782,0.16491842056826378,trend,REJECT
trend_ma_5,fwd_ret_1,502,941749,-0.002452269982423692,0.10801131953590709,-0.02270382394141999,0.4800796812749004,-0.18399915531904434,0.16438415618275365,trend,REJECT
trend_bb_upper_20,fwd_ret_1,485,907948,-0.0033898230975999487,0.1126203804176403,-0.03009955289645766,0.488659793814433,-0.19131883986747464,0.17367474741735878,trend,REJECT
trend_macd_signal,fwd_ret_1,503,945607,-0.009285417439548062,0.08705469758621431,-0.10666187692343979,0.5467196819085487,-0.1414620809851466,0.1284716788483509,trend,WEAK
trend_ma_cross_5_20,fwd_ret_1,495,928244,-0.011478518317293648,0.06366939713282475,-0.1802831318372245,0.597979797979798,-0.11574893319303667,0.09695346209243895,trend,WEAK
trend_vol_ratio,fwd_ret_1,499,941756,-0.012036501862529133,0.06006190352629099,-0.20040160494181436,0.5791583166332666,-0.10979042926186708,0.08732489255464916,trend,WEAK
trend_macd,fwd_ret_1,503,945607,-0.01546241252185906,0.09211714507218711,-0.16785596763492855,0.5646123260437376,-0.16057242794789667,0.14555542563766175,trend,STRONG
trend_rsi_14,fwd_ret_1,490,918008,-0.021409755753251578,0.07700245023364599,-0.27803992844758396,0.610204081632653,-0.13457394301983094,0.10864656991583266,trend,STRONG
trend_vol_ma_20,fwd_ret_1,502,941756,-0.023264235709943595,0.16809145391559424,-0.1384022516791695,0.5398406374501992,-0.28459085246739463,0.24947317147559636,trend,WEAK
trend_macd_hist,fwd_ret_1,503,945607,-0.024197374770697295,0.095878576890009,-0.2523751974172113,0.6381709741550696,-0.1770088681272859,0.1324108617125661,trend,STRONG
trend_vol_ma_5,fwd_ret_1,502,941756,-0.025749562091780667,0.15916024471513293,-0.16178388100538277,0.5517928286852589,-0.27290809889760337,0.2352101928893614,trend,STRONG
trend_momentum_20,fwd_ret_1,484,907085,-0.026161070789006646,0.10006856212354635,-0.2614314649260948,0.6053719008264463,-0.17849476301901648,0.13278912635416115,trend,STRONG
trend_atr_20,fwd_ret_1,495,928263,-0.026740114623399494,0.15880711154580401,-0.1683810905136132,0.5454545454545454,-0.29451022201871857,0.22585281247533,trend,WEAK
trend_atr_14,fwd_ret_1,495,928263,-0.028246964825490915,0.1584186850358477,-0.17830576499924278,0.5555555555555556,-0.2955964928390865,0.22902406045432744,trend,STRONG
trend_momentum_10,fwd_ret_1,494,926333,-0.0318291298216195,0.10260516185170039,-0.3102098300631648,0.6417004048582996,-0.19489384818377578,0.12897467258097114,trend,STRONG
trend_price_vs_ma20,fwd_ret_1,495,928250,-0.03670376304602958,0.10693416722015645,-0.3432370027295742,0.6646464646464646,-0.1957236027752755,0.13697444364599054,trend,STRONG
trend_momentum_5,fwd_ret_1,499,935967,-0.03767983502221524,0.10775257736615194,-0.3496884802502322,0.6733466933867736,-0.1876492527920243,0.14138126377800925,trend,STRONG
trend_bb_width_20,fwd_ret_1,485,907948,-0.03974804644640425,0.16826422491156698,-0.2362239891889928,0.5814432989690722,-0.2985374306147797,0.23096321694211963,trend,STRONG
trend_volatility_20,fwd_ret_1,494,926333,-0.0511025891560934,0.17688276585565696,-0.28890654727660153,0.5991902834008097,-0.339861397728991,0.23638317213650886,trend,STRONG
trend_volatility_60,fwd_ret_1,484,907085,-0.051364546350503484,0.18637024785196557,-0.2756048615190043,0.5867768595041323,-0.3646706700440006,0.25055811892557134,trend,STRONG
trend_ma_cross_5_20,fwd_ret_20,476,891570,-0.007524975723887866,0.06626118095324436,-0.11356537290208708,0.5441176470588235,-0.12160885101125447,0.09694877829019863,trend,WEAK
trend_macd_signal,fwd_ret_20,484,908906,-0.011052737185653038,0.0751803127662125,-0.1470163767477748,0.5619834710743802,-0.14865562933584708,0.10841621787575458,trend,WEAK
trend_vol_ratio,fwd_ret_20,480,905061,-0.011995120992569058,0.04801332959917292,-0.2498289765093835,0.6166666666666667,-0.08138970791327688,0.07276480681837494,trend,WEAK
trend_rsi_14,fwd_ret_20,471,881343,-0.012241996408671393,0.0831424160871069,-0.14724128771824072,0.5668789808917197,-0.14730275023027442,0.1179138650129917,trend,WEAK
trend_macd,fwd_ret_20,484,908906,-0.01722613681860008,0.08128326869810354,-0.2119272157051183,0.5805785123966942,-0.16177075691079568,0.10499547947873167,trend,STRONG
trend_bb_lower_20,fwd_ret_20,466,871300,-0.019051002974655458,0.09225513796353806,-0.20650343596239568,0.5836909871244635,-0.16389605703071383,0.14998710591326483,trend,STRONG
trend_ma_60,fwd_ret_20,456,853083,-0.019190158649266147,0.09271207984051856,-0.2069866050063451,0.5723684210526315,-0.16670072504043026,0.15008103643656442,trend,STRONG
trend_momentum_20,fwd_ret_20,465,870422,-0.02100804528585011,0.08998896532852997,-0.23345134827536182,0.5827956989247312,-0.18464813921756598,0.12011577030820145,trend,STRONG
trend_macd_hist,fwd_ret_20,484,908906,-0.021058130008156366,0.06973192027524644,-0.30198695124177755,0.6157024793388429,-0.13924538616339266,0.08408541881784612,trend,STRONG
trend_ema_26,fwd_ret_20,485,908906,-0.021422489753945402,0.0930245825775232,-0.2302884803174763,0.5835051546391753,-0.16897303393803667,0.1411624718907161,trend,STRONG
trend_ema_12,fwd_ret_20,485,908906,-0.021937679931636322,0.09305658082541815,-0.23574560484650972,0.5793814432989691,-0.17045190967384247,0.1392870684682797,trend,STRONG
trend_ma_10,fwd_ret_20,481,901205,-0.02221740168982738,0.09330827698937923,-0.2381075120737281,0.5862785862785863,-0.17039529320324057,0.14102371872229594,trend,STRONG
trend_ma_5,fwd_ret_20,483,905055,-0.02265646109395946,0.09323944431845513,-0.2429922363820331,0.5817805383022774,-0.1719749600260899,0.13902007775273642,trend,STRONG
trend_ma_20,fwd_ret_20,476,891572,-0.022777442049132908,0.09345967977248322,-0.24371410328584428,0.592436974789916,-0.16994802339147785,0.14509840193426227,trend,STRONG
trend_momentum_5,fwd_ret_20,480,899283,-0.023860446899270228,0.07939260773133491,-0.30053738730958596,0.6104166666666667,-0.1501623192429774,0.09455816387483268,trend,STRONG
trend_bb_upper_20,fwd_ret_20,466,871300,-0.024560013158076606,0.0942858339600877,-0.2604846574138926,0.5858369098712446,-0.17179553780346077,0.14489955904086962,trend,STRONG
trend_momentum_10,fwd_ret_20,475,889657,-0.02548397640400255,0.08705923116566282,-0.2927199799813271,0.6126315789473684,-0.17102562752754957,0.10821405113661021,trend,STRONG
trend_price_vs_ma20,fwd_ret_20,476,891572,-0.02851968786080059,0.09126184064592706,-0.31250397382899375,0.634453781512605,-0.18042060982233155,0.11747936456279356,trend,STRONG
trend_vol_ma_20,fwd_ret_20,483,905061,-0.043168870123020564,0.11128350236831716,-0.38791796811124546,0.6480331262939959,-0.21459208712255015,0.14282613817003598,trend,STRONG
trend_vol_ma_5,fwd_ret_20,483,905061,-0.044367334011092927,0.1101148111831277,-0.4029188583659951,0.6480331262939959,-0.2104360977193622,0.1338382241548853,trend,STRONG
trend_bb_width_20,fwd_ret_20,466,871300,-0.05272494254761194,0.11980346294609093,-0.44009531319922757,0.6716738197424893,-0.2376852904187411,0.13829816370501322,trend,STRONG
trend_atr_20,fwd_ret_20,476,891587,-0.054409441344776675,0.11715638270950914,-0.46441721813557213,0.6680672268907563,-0.2471185416321716,0.1234288143202763,trend,STRONG
trend_atr_14,fwd_ret_20,476,891587,-0.054976171868452356,0.11665140485796217,-0.4712859818138735,0.680672268907563,-0.24767446783993152,0.12263117706004295,trend,STRONG
trend_volatility_20,fwd_ret_20,475,889657,-0.07292683911978097,0.12849584144742274,-0.5675424068071556,0.7052631578947368,-0.27424436807046,0.13948791783003764,trend,STRONG
trend_volatility_60,fwd_ret_20,465,870422,-0.08096437193077437,0.13496463783800813,-0.5998932255718138,0.7118279569892473,-0.2872653099358059,0.1403478221435143,trend,STRONG
trend_bb_lower_20,fwd_ret_5,481,900225,-0.0036803316178317756,0.10316174267289083,-0.03567535330904123,0.5239085239085239,-0.16591867149622916,0.15957090964384726,trend,REJECT
trend_ma_20,fwd_ret_5,491,920504,-0.004896419731848669,0.10624675164745556,-0.04608535937264046,0.5234215885947047,-0.1721182316928532,0.1671802996704585,trend,REJECT
trend_ma_10,fwd_ret_5,496,930140,-0.005300660061558704,0.10658529134890328,-0.049731628018045905,0.5282258064516129,-0.173741641512837,0.16622120925956796,trend,REJECT
trend_ma_60,fwd_ret_5,471,881987,-0.005366175568715162,0.10549590679316406,-0.05086619691545113,0.5222929936305732,-0.1710631089147876,0.16192135895243195,trend,WEAK
trend_ema_26,fwd_ret_5,500,937852,-0.005614157988244002,0.10593355468820356,-0.05299697536600438,0.534,-0.1725854373192938,0.16581923940846827,trend,WEAK
trend_ema_12,fwd_ret_5,500,937852,-0.006160835742781689,0.1062603540965095,-0.057978686361106944,0.536,-0.17496579704809714,0.16548365872772827,trend,WEAK
trend_ma_5,fwd_ret_5,498,933994,-0.006527406138448333,0.10655287111463932,-0.06125978652818799,0.536144578313253,-0.17582656137145722,0.16465530834015293,trend,WEAK
trend_bb_upper_20,fwd_ret_5,481,900225,-0.008056015094225873,0.10860074034453956,-0.07418011211220006,0.5239085239085239,-0.18007216974659787,0.1676601694521704,trend,WEAK
trend_ma_cross_5_20,fwd_ret_5,491,920497,-0.010552954700398978,0.06318565943212441,-0.16701502833463694,0.5987780040733197,-0.11498592840989329,0.0954016123353198,trend,WEAK
trend_macd_signal,fwd_ret_5,499,937852,-0.013392571189818202,0.08588031933770768,-0.15594459001898348,0.5591182364729459,-0.15857164082031336,0.1239729749457922,trend,WEAK
trend_vol_ratio,fwd_ret_5,495,934001,-0.015732452587131764,0.05564418044080105,-0.2827331171472508,0.6,-0.10403614624627679,0.07778770560295917,trend,STRONG
trend_macd,fwd_ret_5,499,937852,-0.02043785314343153,0.08737400450545599,-0.23391228614404766,0.5891783567134269,-0.1732880573717394,0.12810901582939507,trend,STRONG
trend_rsi_14,fwd_ret_5,486,910276,-0.021326190273982675,0.07559238119522721,-0.28212089547629143,0.6234567901234568,-0.14226284484168744,0.111664665900512,trend,STRONG
trend_vol_ma_20,fwd_ret_5,498,934001,-0.02577546629382769,0.15488287159167768,-0.16641908836620953,0.536144578313253,-0.2785326327473103,0.2092780736945124,trend,WEAK
trend_macd_hist,fwd_ret_5,499,937852,-0.027134319833598784,0.08810669651551577,-0.30797114075001525,0.6432865731462926,-0.15702107062334464,0.11764902844923741,trend,STRONG
trend_vol_ma_5,fwd_ret_5,498,934001,-0.02873812786719111,0.14905316499111074,-0.19280454641070519,0.5421686746987951,-0.27261273780286044,0.19832304670635975,trend,WEAK
trend_momentum_10,fwd_ret_5,490,918585,-0.029824196299379015,0.08896702724954553,-0.33522752441446074,0.6285714285714286,-0.1685694507806189,0.11432242786022137,trend,STRONG
trend_momentum_20,fwd_ret_5,480,899347,-0.02997865890094613,0.09345687454975249,-0.3207753206532363,0.60625,-0.19438720044381627,0.11272970752667122,trend,STRONG
trend_atr_20,fwd_ret_5,491,920516,-0.033232776221841044,0.14446875573666185,-0.23003434931230296,0.5682281059063137,-0.2775568380664287,0.20106281459789938,trend,STRONG
trend_atr_14,fwd_ret_5,491,920516,-0.03503244946495982,0.14452584165495094,-0.24239574780403803,0.5723014256619144,-0.280920933181406,0.2009778558887253,trend,STRONG
trend_price_vs_ma20,fwd_ret_5,491,920504,-0.04013473156244482,0.09334127528116501,-0.42997839317654424,0.6456211812627292,-0.1917284780133149,0.1088591381482227,trend,STRONG
trend_bb_width_20,fwd_ret_5,481,900225,-0.04261144487587349,0.1511308665342711,-0.2819506422019405,0.5862785862785863,-0.2781458238101799,0.20848684047888302,trend,STRONG
trend_momentum_5,fwd_ret_5,495,928215,-0.04496084630625433,0.08800943966420667,-0.51086390821029,0.7434343434343434,-0.17110770249413673,0.11528864993910438,trend,STRONG
trend_volatility_20,fwd_ret_5,490,918585,-0.05787220140650609,0.159283330877446,-0.3633286740533664,0.6204081632653061,-0.3139187753665125,0.18786986448275897,trend,STRONG
trend_volatility_60,fwd_ret_5,480,899347,-0.060941013284445206,0.1650868632903522,-0.3691451401391224,0.6166666666666667,-0.33952896498929186,0.19425068978432353,trend,STRONG
txt_volume_plat_Mobile01_1d,fwd_ret_1,365,945607,0.0016107779206413998,0.02555647087759668,0.06302818289568457,0.5315068493150685,-0.03904125755236141,0.03989799049888984,txt,REJECT
txt_volume_plat_Ptt_1d,fwd_ret_1,482,945607,0.001466824436820133,0.030900832066071436,0.0474687682740647,0.487551867219917,-0.04612948531497846,0.05602286503487558,txt,REJECT
txt_volume_plat_Mobile01_20d,fwd_ret_1,483,945607,0.0010929719362265287,0.03022525774993051,0.036160880587661544,0.5238095238095238,-0.046496072875253355,0.050419355744366866,txt,REJECT
txt_volume_plat_Yahoo新聞_1d,fwd_ret_1,482,945607,0.0006631933781590084,0.033179471386379666,0.019988063415357863,0.5124481327800829,-0.053592651859917205,0.05286108114638664,txt,REJECT
txt_volume_plat_Mobile01_5d,fwd_ret_1,482,945607,0.00047702231803345234,0.026963649248391633,0.017691311500126657,0.4854771784232365,-0.041854216665374505,0.04518984917720316,txt,REJECT
txt_volume_plat_Ptt_5d,fwd_ret_1,482,945607,0.0004106033536077981,0.03673118072321565,0.011178604812675666,0.4979253112033195,-0.05776358717359645,0.06192696932085963,txt,REJECT
txt_volume_plat_Ptt_20d,fwd_ret_1,482,945607,-0.0009363512556028128,0.040279552700475056,-0.023246317121882278,0.475103734439834,-0.06904233063669316,0.061577261401552584,txt,REJECT
txt_volume_plat_Yahoo新聞_5d,fwd_ret_1,483,945607,-0.0009696354482260455,0.0369900991624699,-0.026213377908698238,0.505175983436853,-0.060220332404973,0.05601499248145762,txt,REJECT
txt_volume_plat_Yahoo新聞_20d,fwd_ret_1,483,945607,-0.0023083953379481794,0.04100666051122222,-0.056293180404594155,0.5113871635610766,-0.06644203389408664,0.06258153064960977,txt,REJECT
txt_volume_plat_Yahoo股市_20d,fwd_ret_1,483,945607,-0.0023759947482777407,0.03568447685528112,-0.06658342667915855,0.5196687370600414,-0.06068511068575337,0.05750209990164986,txt,REJECT
txt_volume_n_articles_20d,fwd_ret_1,483,945607,-0.0024398850035732282,0.03637960275653574,-0.0670673899300589,0.5196687370600414,-0.06249127888948141,0.05680111328306854,txt,REJECT
txt_volume_plat_Yahoo股市_1d,fwd_ret_1,482,945607,-0.0024572716441223197,0.033758133562057285,-0.0727905066079894,0.5228215767634855,-0.05999473579031966,0.050505523913944646,txt,REJECT
txt_volume_plat_Dcard_5d,fwd_ret_1,483,945607,-0.00261887417521467,0.03854570456923712,-0.06794204969092102,0.515527950310559,-0.06953517128933287,0.05817078805891265,txt,REJECT
txt_volume_n_articles_5d,fwd_ret_1,483,945607,-0.0028001460915731526,0.035885271781004376,-0.07803051091995326,0.5362318840579711,-0.0606201860525753,0.05688646331844501,txt,REJECT
txt_volume_plat_Yahoo股市_5d,fwd_ret_1,483,945607,-0.00280910042644362,0.0353684486765124,-0.07942390835787766,0.5320910973084886,-0.06048880102783595,0.05801970356402323,txt,REJECT
txt_volume_plat_Dcard_1d,fwd_ret_1,483,945607,-0.00289223879038708,0.03171514504551005,-0.0911942476137765,0.5300207039337475,-0.05662140658944019,0.048379000534352144,txt,REJECT
txt_volume_n_articles_1d,fwd_ret_1,483,945607,-0.0029368143436494924,0.03563483683700544,-0.08241413752173325,0.5279503105590062,-0.06258975575056588,0.0579070976360138,txt,REJECT
txt_volume_avg_len_20d,fwd_ret_1,483,945607,-0.003485235278119981,0.03529034749735429,-0.09875888239358563,0.5279503105590062,-0.062797164442721,0.05634441645033775,txt,REJECT
txt_volume_avg_len_1d,fwd_ret_1,483,945607,-0.003762839415764942,0.03449049274897458,-0.10909787352564898,0.5320910973084886,-0.060570936223471726,0.054389767101281655,txt,REJECT
txt_volume_avg_len_5d,fwd_ret_1,483,945607,-0.003899646415123945,0.03465517161102523,-0.11252711309279183,0.5341614906832298,-0.06138615790715088,0.05374440207128003,txt,REJECT
txt_volume_plat_Dcard_20d,fwd_ret_1,483,945607,-0.003944091660352585,0.04259256546316697,-0.09260047187726557,0.5217391304347826,-0.07248719724361359,0.06727794402560457,txt,REJECT
txt_volume_plat_Mobile01_5d,fwd_ret_20,482,908906,0.0016873068806828907,0.02507938925795832,0.06727862721567136,0.5352697095435685,-0.040290373368003354,0.04315134743637018,txt,REJECT
txt_volume_plat_Mobile01_1d,fwd_ret_20,365,908906,0.0007421354220862163,0.02403681581784073,0.030874947318745304,0.547945205479452,-0.038389627386339456,0.03640840741944721,txt,REJECT
txt_volume_plat_Mobile01_20d,fwd_ret_20,483,908906,0.00044738334125571264,0.028953034020371363,0.015452036596265994,0.5238095238095238,-0.046014811371433866,0.04725131806217727,txt,REJECT
txt_volume_plat_Yahoo新聞_1d,fwd_ret_20,482,908906,0.0002956476146282699,0.029397933619976436,0.010056748152780777,0.520746887966805,-0.05514429638571375,0.045015077841722824,txt,REJECT
txt_volume_plat_Yahoo新聞_5d,fwd_ret_20,483,908906,-0.0022148640386644132,0.03104892750205524,-0.07133463912780251,0.5072463768115942,-0.05784046027306016,0.04364729874495061,txt,REJECT
txt_volume_plat_Ptt_1d,fwd_ret_20,482,908906,-0.0031501162540386258,0.029992657431408637,-0.1050295813647973,0.5518672199170125,-0.051949157562055016,0.048901221441323584,txt,REJECT
txt_volume_plat_Ptt_5d,fwd_ret_20,482,908906,-0.004665791128068276,0.034178894384693057,-0.13651088521335672,0.5871369294605809,-0.06289834653093646,0.05231334531234937,txt,REJECT
txt_volume_plat_Dcard_1d,fwd_ret_20,483,908906,-0.005668268613610224,0.028710089761921524,-0.19743123970054963,0.5755693581780539,-0.05061831966231436,0.041079148161167055,txt,WEAK
txt_volume_plat_Yahoo新聞_20d,fwd_ret_20,483,908906,-0.007413201535412452,0.03774153320073465,-0.19642025394103893,0.5859213250517599,-0.07203208047719878,0.05826706866265022,txt,WEAK
txt_volume_plat_Ptt_20d,fwd_ret_20,482,908906,-0.00771694428559225,0.03856058920106033,-0.20012516523943705,0.5933609958506224,-0.07081316814025965,0.05604058298856623,txt,WEAK
txt_volume_plat_Dcard_5d,fwd_ret_20,483,908906,-0.008250052563705043,0.03280807855378728,-0.2514640578593921,0.6066252587991718,-0.06405543770819547,0.04209561451800484,txt,WEAK
txt_volume_plat_Yahoo股市_1d,fwd_ret_20,482,908906,-0.008735134516390011,0.03479158714197235,-0.2510703084842025,0.5892116182572614,-0.06704222127769434,0.04954259218077645,txt,WEAK
txt_volume_plat_Dcard_20d,fwd_ret_20,483,908906,-0.009377086061838008,0.037152203959294305,-0.25239649502656647,0.577639751552795,-0.07689984803269109,0.04962967574906559,txt,WEAK
txt_volume_plat_Yahoo股市_20d,fwd_ret_20,483,908906,-0.009884642118337773,0.035333078434190236,-0.27975604041262503,0.6024844720496895,-0.06777161539566355,0.048012064278929054,txt,WEAK
txt_volume_plat_Yahoo股市_5d,fwd_ret_20,483,908906,-0.010167846023221004,0.03522580230056849,-0.28864767753087944,0.5942028985507246,-0.06898844245421995,0.04658028092683937,txt,WEAK
txt_volume_n_articles_20d,fwd_ret_20,483,908906,-0.010268730751610862,0.03561891552003753,-0.28829431221268254,0.6045548654244306,-0.06957823304068225,0.048651291210629465,txt,WEAK
txt_volume_n_articles_5d,fwd_ret_20,483,908906,-0.010452195574804835,0.035450030590793664,-0.29484306220935275,0.6066252587991718,-0.06860948664605473,0.047616117188950015,txt,WEAK
txt_volume_n_articles_1d,fwd_ret_20,483,908906,-0.01049961168861282,0.03562628844799678,-0.2947152831802551,0.6107660455486542,-0.06999929447079496,0.04543458563500011,txt,WEAK
txt_volume_avg_len_20d,fwd_ret_20,483,908906,-0.010782845304472091,0.034925395390269384,-0.3087393910356793,0.6066252587991718,-0.06896137248720809,0.04673200670231021,txt,WEAK
txt_volume_avg_len_1d,fwd_ret_20,483,908906,-0.011044250719677066,0.03489357770645833,-0.3165124199239943,0.6128364389233955,-0.06802422527546066,0.04536653622296568,txt,WEAK
