feat,ret,n_days,n_obs,ic_mean,ic_std,ir,hit_rate,ic_p5,ic_p95,pillar,verdict
txt_volume_plat_Ptt_20d,fwd_ret_5,482,937852,-0.0037243950079696485,0.044361007192165305,-0.08395650242646929,0.549792531120332,-0.07613904013506112,0.070773510404492,txt,REJECT
txt_volume_plat_Yahoo新聞_20d,fwd_ret_5,483,937852,-0.003752858528050516,0.043768921769076596,-0.08574254005731453,0.5424430641821946,-0.07842198661869933,0.06786284482302991,txt,REJECT
txt_volume_plat_Ptt_5d,fwd_ret_5,482,937852,-0.004088573985571206,0.04010129305193922,-0.10195616336549752,0.5435684647302904,-0.0673528311051073,0.06239573199988181,txt,REJECT
txt_volume_plat_Dcard_1d,fwd_ret_5,483,937852,-0.004624241546470429,0.0333547349422866,-0.1386382339560399,0.5817805383022774,-0.06036173964100106,0.05232046151174324,txt,REJECT
txt_volume_plat_Yahoo股市_1d,fwd_ret_5,482,937852,-0.005163600579758772,0.036553450585340645,-0.14126164553749618,0.5518672199170125,-0.06472558154842901,0.056528750758411524,txt,WEAK
txt_volume_plat_Dcard_5d,fwd_ret_5,483,937852,-0.005453207083255735,0.039216950580703486,-0.13905229760365304,0.5590062111801242,-0.07061698605320206,0.05432811465443832,txt,WEAK
txt_volume_plat_Dcard_20d,fwd_ret_5,483,937852,-0.00601326105105825,0.0447956555625235,-0.1342375945958698,0.5548654244306418,-0.07851447534543533,0.07029502782887376,txt,WEAK
txt_volume_plat_Yahoo股市_20d,fwd_ret_5,483,937852,-0.00616220041550728,0.03916076547131683,-0.15735648528169763,0.5527950310559007,-0.06854477140030726,0.06083277668020091,txt,WEAK
txt_volume_n_articles_20d,fwd_ret_5,483,937852,-0.006261891750491288,0.03976173762230609,-0.1574853646984081,0.546583850931677,-0.06965862766154199,0.06051731181774827,txt,WEAK
txt_volume_n_articles_5d,fwd_ret_5,483,937852,-0.006673163919931998,0.039241319666382043,-0.17005452356509007,0.5486542443064182,-0.06851181214253821,0.0594060599150171,txt,WEAK
txt_volume_plat_Yahoo股市_5d,fwd_ret_5,483,937852,-0.006727865724367658,0.03862227046092416,-0.17419653593836576,0.5590062111801242,-0.06862730599799195,0.05868106881982682,txt,WEAK
txt_volume_n_articles_1d,fwd_ret_5,483,937852,-0.006872752756805385,0.03883423863454518,-0.17697663192221555,0.5590062111801242,-0.06836468970697637,0.05838371622231604,txt,WEAK
txt_volume_avg_len_20d,fwd_ret_5,483,937852,-0.007111849912458539,0.0382145291182208,-0.18610329831507955,0.567287784679089,-0.06897319069270244,0.05868167502421781,txt,WEAK
txt_volume_avg_len_1d,fwd_ret_5,483,937852,-0.007285971123771795,0.03771949801053972,-0.19316193237078402,0.5610766045548654,-0.06710675759592305,0.056615602133685335,txt,WEAK
txt_volume_avg_len_5d,fwd_ret_5,483,937852,-0.0074767480761280015,0.037426004105122146,-0.19977414781250263,0.567287784679089,-0.06708518850884919,0.05634029121106288,txt,WEAK
val_pb,fwd_ret_1,29,630747,0.001736929176110399,0.02269540881497262,0.07653218279833371,0.4827586206896552,-0.03580579610431827,0.03093350700376723,val,REJECT
val_ev_ebitda,fwd_ret_1,455,619038,-0.005357627288428284,0.042088521693237756,-0.12729426154421286,0.5362637362637362,-0.07145908376897729,0.06578181873679902,val,WEAK
val_ps,fwd_ret_1,455,618823,-0.016953104382945783,0.06526528514253847,-0.25975684233847196,0.6043956043956044,-0.12448718022984137,0.08963125517708141,val,STRONG
val_pe,fwd_ret_1,455,660082,-0.03991988061645867,0.07595900147192708,-0.5255450946286103,0.6945054945054945,-0.17263964296995205,0.07388814416179583,val,STRONG
val_pe_rank,fwd_ret_1,455,660082,-0.03996907578094865,0.07742285087616427,-0.5162439167330339,0.6967032967032967,-0.17322182958447405,0.08049053050548906,val,STRONG
val_pb,fwd_ret_20,29,605965,0.0005754920909821562,0.01594520089533605,0.03609186831571917,0.4827586206896552,-0.021066772042743417,0.021539198502300513,val,REJECT
val_ev_ebitda,fwd_ret_20,436,594655,-0.010699997433050518,0.04304668716580264,-0.2485672681811125,0.5619266055045872,-0.08690400015260684,0.04776810599595621,val,WEAK
val_ps,fwd_ret_20,436,594440,-0.03719120313491169,0.07147981579703577,-0.5203035671008821,0.7064220183486238,-0.1640603084595091,0.07723246454487022,val,STRONG
val_pe_rank,fwd_ret_20,436,632290,-0.08827737478610923,0.08585116205255523,-1.0282606860006012,0.8577981651376146,-0.239616043253887,0.060134055240779846,val,STRONG
val_pe,fwd_ret_20,436,632290,-0.08931660378792958,0.08404894115177292,-1.06267375369601,0.8555045871559633,-0.23954127629149352,0.05336798185296907,val,STRONG
val_pb,fwd_ret_5,29,625520,0.0022381498044301475,0.021610882978323854,0.10356586571104273,0.6206896551724138,-0.033484190864257656,0.029179530837473454,val,REJECT
val_ev_ebitda,fwd_ret_5,451,613895,-0.006949598908011262,0.044641618318582134,-0.15567533547766754,0.541019955654102,-0.08039475252082048,0.06969354171716491,val,WEAK
val_ps,fwd_ret_5,451,613680,-0.023025530048582734,0.06695060222014153,-0.3439181916970972,0.6164079822616408,-0.13874093306279306,0.07994085777718313,val,STRONG
val_pe_rank,fwd_ret_5,451,654219,-0.057873941650447076,0.08477973176878206,-0.6826388860050352,0.7583148558758315,-0.20703238259544393,0.07616010817254099,val,STRONG
val_pe,fwd_ret_5,451,654219,-0.05808130302349419,0.08345518812102483,-0.6959579665588435,0.7627494456762749,-0.20444360670059714,0.07679681270194792,val,STRONG
